MatchID,DateOfMatch,Fullback,RightWinger,OutsideCentre,InsideCentre,LeftWinger,FlyHalf,ScrumHalf,LooseHeadProp,Hooker,TightHeadProp,SecondRow4,SecondRow5,BlindSideFlanker,OpensideFlanker,Number8,Replacement1,Replacement2,Replacement3,Replacement4,Replacement5,Replacement6,Replacement7,Replacement8,MatchesID
1405,07/09/2013,Tom Arscott,Phil MacKenzie,Andy Forsyth,Johnny Leota,Mark Cueto,Nick Macleod,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Henry Thomas,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Vadim Cobîla,Kirill Kulemin,Josh Beaumont,Will Cliff,Joe Ford,Rob Miller,1271
1406,13/09/2013,Tom Arscott,Phil MacKenzie,Mark Cueto,Andy Forsyth,Tom Brady,Nick Macleod,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Henry Thomas,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Vadim Cobîla,Kirill Kulemin,Josh Beaumont,Will Cliff,Joe Ford,Rob Miller,1272
1407,20/09/2013,Tom Arscott,Rob Miller,Mark Cueto,Andy Forsyth,Tom Brady,Nick Macleod,Will Cliff,Ross Harrison,Tommy Taylor,Henry Thomas,Kirill Kulemin,Michael Paterson,Dan Braid,David Seymour,Josh Beaumont,Marc Jones,Eifion Lewis-Roberts,Vadim Cobîla,Jonathan Mills,Mark Easter,Nathan Fowles,Danny Cipriani,Phil MacKenzie,1273
1408,27/09/2013,Tom Arscott,Rob Miller,Mark Cueto,Andy Forsyth,Tom Brady,Danny Cipriani,Will Cliff,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Kirill Kulemin,Michael Paterson,Dan Braid,David Seymour,Mark Easter,Marc Jones,Ross Harrison,Henry Thomas,Jonathan Mills,Andrei Ostrikov,Nathan Fowles,Joe Ford,Phil MacKenzie,1274
1409,04/10/2013,Rob Miller,Phil MacKenzie,Andy Forsyth,Johnny Leota,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,Mark Easter,Marc Jones,Ross Harrison,Henry Thomas,Kirill Kulemin,Andrei Ostrikov,Will Cliff,Joe Ford,Sam Tuitupou,1275
1410,10/10/2013,Rob Miller,Phil MacKenzie,Johnny Leota,Sam Tuitupou,Tom Brady,Joe Ford,Will Cliff,Ross Harrison,Marc Jones,Henry Thomas,Andrei Ostrikov,Kirill Kulemin,Jonathan Mills,Dan Braid,Mark Easter,Tommy Taylor,Aston Croall,Vadim Cobîla,Tom Holmes,Andy Hughes,Nathan Fowles,Danny Cipriani,Tom Arscott,1276
1411,19/10/2013,Rob Miller,Tom Arscott,Andy Forsyth,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Kirill Kulemin,Jonathan Mills,David Seymour,Mark Easter,Tommy Taylor,Aston Croall,Henry Thomas,Tom Holmes,Andy Hughes,Nathan Fowles,Joe Ford,Johnny Leota,1277
1412,26/10/2013,Rob Miller,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Tommy Taylor,Henry Thomas,Jonathan Mills,Andrei Ostrikov,Dan Braid,David Seymour,Mark Easter,Marc Jones,Ross Harrison,Vadim Cobîla,Kirill Kulemin,Tom Holmes,Will Cliff,Joe Ford,Andy Forsyth,1278
1413,01/11/2013,Rob Miller,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Kirill Kulemin,Andrei Ostrikov,Michael Paterson,Dan Braid,Mark Easter,Marc Jones,Ross Harrison,Henry Thomas,Jonathan Mills,David Seymour,Will Cliff,Joe Ford,Andy Forsyth,1279
1414,08/11/2013,Mike Haley,Tom Arscott,Andy Forsyth,Mark Jennings,Tom Brady,Joe Ford,Will Cliff,Ross Harrison,Marc Jones,Tony Buckley,Andrei Ostrikov,Tom Holmes,Jonathan Mills,Dan Braid,Michael Paterson,Tommy Taylor,Eifion Lewis-Roberts,Henry Thomas,Kirill Kulemin,Mark Easter,Dwayne Peel,Nick Macleod,Rob Miller,1280
1415,15/11/2013,Mike Haley,Tom Brady,Will Addison,Mark Jennings,Rob Miller,Nick Macleod,Dwayne Peel,Eifion Lewis-Roberts,Tommy Taylor,Henry Thomas,Jonathan Mills,Michael Paterson,James Gaskell,David Seymour,Mark Easter,Marc Jones,Ross Harrison,Tony Buckley,Andrei Ostrikov,Viliami Fihaki ,Will Cliff,Danny Cipriani,Charlie Ingall,1281
1423,22/11/2013,Rob Miller,Tom Arscott,Will Addison,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Henry Thomas,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Vadim Cobîla,Andrei Ostrikov,Mark Easter,Will Cliff,Joe Ford,Mark Jennings,1289
1424,30/11/2013,Rob Miller,Charlie Ingall,Mark Jennings,Johnny Leota,Will Addison,Danny Cipriani,Dwayne Peel,Ross Harrison,Tommy Taylor,Vadim Cobîla,Andrei Ostrikov,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Marc Jones,James Flynn,Tony Buckley,Jonathan Mills,Mark Easter,Will Cliff,Nick Macleod,Tom Brady,1290
1418,05/12/2013,Rob Miller,Tom Brady,Mark Jennings,Johnny Leota,Phil MacKenzie,Nick Macleod,Will Cliff,Ross Harrison,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,James Flynn,Tony Buckley,Jonathan Mills,Mark Easter,Joe Ford,Andy Forsyth,Mike Haley,1284
1419,13/12/2013,Rob Miller,Tom Brady,Mark Jennings,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Ross Harrison,Tommy Taylor,Vadim Cobîla,Andrei Ostrikov,Kirill Kulemin,Dan Braid,David Seymour,James Gaskell,Marc Jones,James Flynn,Tony Buckley,Jonathan Mills,Michael Paterson,Will Cliff,Joe Ford,Andy Forsyth,1285
1425,20/12/2013,Rob Miller,Tom Brady,Mark Jennings,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Ross Harrison,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Marc Jones,Eifion Lewis-Roberts,Henry Thomas,Kirill Kulemin,Andrei Ostrikov,Will Cliff,Joe Ford,Phil MacKenzie,1291
1426,28/12/2013,Rob Miller,Charlie Ingall,Mark Cueto,Sam Tuitupou,Tom Brady,Nick Macleod,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Michael Paterson,James Gaskell,Dan Braid,Viliami Fihaki,Tommy Taylor,Ross Harrison,Henry Thomas,Jonathan Mills,David Seymour,Will Cliff,Joe Ford,Andy Forsyth,1292
1427,03/01/2014,Rob Miller,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Ross Harrison,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Marc Jones,Eifion Lewis-Roberts,Henry Thomas,Andrei Ostrikov,Viliami Fihaki,Will Cliff,Nick Macleod,Phil MacKenzie,1293
1420,10/01/2014,Rob Miller,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Henry Thomas,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Vadim Cobîla,Andrei Ostrikov,Mark Easter,Will Cliff,Nick Macleod,Tom Arscott,1286
1421,18/01/2014,Rob Miller,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Nick Macleod,Dwayne Peel,Ross Harrison,Tommy Taylor,Vadim Cobîla,Andrei Ostrikov,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Marc Jones,Eifion Lewis-Roberts,Henry Thomas,Jonathan Mills,Mark Easter,Will Cliff,Danny Cipriani,Andy Forsyth,1287
1416,25/01/2014,Mike Haley,Phil MacKenzie,Andy Forsyth,Mark Jennings,Charlie Ingall,Joe Ford,Will Cliff,Aston Croall,Daniel Baines,Tony Buckley,Kirill Kulemin,Tom Holmes,Mark Easter,Andy Hughes,Viliami Fihaki,Tommy Taylor,Ross Harrison,Eifion Lewis-Roberts,Andrei Ostrikov,James Gaskell,James Mitchell,Danny Cipriani,Tom Brady,1282
1417,31/01/2014,Mike Haley,Phil MacKenzie,Andy Forsyth,Mark Jennings,Charlie Ingall,Joe Ford,Will Cliff,Aston Croall,Daniel Baines,Tony Buckley,Jonathan Mills,Tom Holmes,Mark Easter,Andy Hughes,Viliami Fihaki,Marc Jones ,Ross Harrison,Vadim Cobîla,James Gaskell,David Seymour,Nathan Fowles,Nick Macleod,Tom Arscott,1283
1428,07/02/2014,Rob Miller,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Ross Harrison,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Marc Jones,Eifion Lewis-Roberts,Tony Buckley,Viliami Fihaki,Mark Easter,Will Cliff,Nick Macleod,Tom Arscott,1294
1429,14/02/2014,Rob Miller,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Henry Thomas,Jonathan Mills,Mark Easter,Will Cliff,Nick Macleod,Tom Arscott,1295
1430,22/02/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Tony Buckley,Viliami Fihaki,Mark Easter,Will Cliff,Nick Macleod,Mark Jennings,1296
1431,01/03/2014,Tom Arscott,Tom Brady,Johnny Leota,Mark Jennings,Mark Cueto,Nick Macleod,Will Cliff,Ross Harrison,Tommy Taylor,Henry Thomas,Andrei Ostrikov,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Marc Jones,Eifion Lewis-Roberts,Vadim Cobîla,Jonathan Mills,Mark Easter,Nathan Fowles,Danny Cipriani,Sam Tuitupou,1297
1432,22/03/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,James Gaskell,Aston Croall,Ross Harrison,Henry Thomas,Andrei Ostrikov,Mark Easter,Will Cliff,Nick Macleod,Rob Miller,1298
1433,28/03/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Rob Miller,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Jonathan Mills,Dan Braid,David Seymour,James Gaskell,Aston Croall,Ross Harrison,Henry Thomas,Tony Buckley,Mark Easter,Will Cliff,Nick Macleod,Andy Forsyth,1299
1422,03/04/2014,Tom Arscott,Tom Brady,Andy Forsyth,Mark Jennings,Rob Miller,Nick Macleod,Will Cliff,Ross Harrison,Tommy Taylor,Henry Thomas,Andrei Ostrikov,Kirill Kulemin,James Gaskell,Mark Easter,Viliami Fihaki,Marc Jones,Aston Croall,Tony Buckley,Jonathan Mills,Michael Paterson,Nathan Fowles,Joe Ford,Phil MacKenzie,1288
1434,11/04/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Andrei Ostrikov,Michael Paterson,David Seymour,James Gaskell,Tommy Taylor,Ross Harrison,Henry Thomas,Kirill Kulemin,Mark Easter,Will Cliff,Nick Macleod,Rob Miller,1300
1435,19/04/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Charlie Ingall,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Michael Paterson,Jonathan Mills,James Gaskell,David Seymour,Viliami Fihaki,Tommy Taylor,Ross Harrison,Henry Thomas,Andrei Ostrikov,Mark Easter,Will Cliff,Joe Ford,Mark Jennings,1301
1436,03/05/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Charlie Ingall,Danny Cipriani,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Michael Paterson,James Gaskell,David Seymour,Viliami Fihaki,Tommy Taylor,Ross Harrison,Henry Thomas,Kirill Kulemin,Mark Easter,Will Cliff,Joe Ford,Mark Jennings,1302
1437,10/05/2014,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Charlie Ingall,Joe Ford,Will Cliff,Ross Harrison,Tommy Taylor,Henry Thomas,Andrei Ostrikov,Michael Paterson,Mark Easter,David Seymour,James Gaskell,Marc Jones,Eifion Lewis-Roberts,Vadim Cobîla,Kirill Kulemin,Viliami Fihaki,Nathan Fowles,Nick Macleod,Mark Jennings,1303
199,06/09/2014,Luke McLean,Tom Brady,Will Addison,Mark Jennings,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Nathan Hines,Michael Paterson,Dan Braid,David Seymour,Mark Easter,Cameron Neild,Ross Harrison,Alberto de Marchi,Jonathan Mills,Magnus Lund,Will Cliff,Joe Ford,Tom Arscott,1133
223,13/09/2014,Luke McLean,Tom Brady,Will Addison,Mark Jennings,Tom Arscott,Danny Cipriani,Chris Cusiter,Ross Harrison,Shalva Mamukashvili,Vadim Cobîla,Nathan Hines,Jonathan Mills,Michael Paterson,David Seymour,David Seymour,Cameron Neild,Ross Harrison,Alberto de Marchi,Andrei Ostrikov,Eifion Lewis-Roberts,Will Cliff,Joe Ford,Andy Forsyth,1154
209,20/09/2014,Luke McLean,Tom Brady,Will Addison,Johnny Leota,Tom Arscott,Danny Cipriani,Chris Cusiter,Ross Harrison,Shalva Mamukashvili,Vadim Cobîla,Michael Paterson,Jonathan Mills,Magnus Lund,David Seymour,Mark Easter,Cameron Neild,Alberto De Marchi,Eifion Lewis-Roberts,Mark Jennings,Andrei Ostrikov,Viliami Fihaki,Will Cliff,Joe Ford,1141
210,27/09/2014,Luke McLean,Tom Brady,Johnny Leota,Mark Jennings,Tom Arscott,Danny Cipriani,Chris Cusiter,Alberto De Marchi,Shalva Mamukashvili,Eifion Lewis-Roberts,Michael Paterson,Jonathan Mills,Magnus Lund,David Seymour,Mark Easter,Cameron Neild,Ross Harrison,Vadim Cobîla,Josh Beaumont,Andy Forsyth,Viliami Fihaki,Will Cliff,Joe Ford,1142
211,05/10/2014,Luke McLean,Tom Brady,Johnny Leota,Mark Jennings,Tom Arscott,Danny Cipriani,Chris Cusiter,Ross Harrison,Marc Jones,Vadim Cobîla,Michael Paterson,Jonathan Mills,Magnus Lund,David Seymour,Mark Easter,Cameron Neild,Alberto De Marchi,Eifion Lewis-Roberts,Josh Beaumont,Mark Cueto,Viliami Fihaki,Will Cliff,Joe Ford,1143
212,11/10/2014,Luke McLean,Tom Brady,Johnny Leota,Mark Jennings,Tom Arscott,Danny Cipriani,Chris Cusiter,Ross Harrison,Marc Jones,Vadim Cobîla,Josh Beaumont,Michael Paterson,Magnus Lund,David Seymour,Mark Easter,Cameron Neild,Alberto De Marchi,Eifion Lewis-Roberts,Jonathan Mills,Will Cliff,Viliami Fihaki,Andy Forsyth,Joe Ford,1144
225,18/10/2014,Mike Haley,Tom Brady,Johnny Leota,Sam Tuitupou,Tom Arscott,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Michael Paterson,Jonathan Mills,Magnus Lund,David Seymour,Mark Easter,Shalva Mamukashvili,Alberto de Marchi,Ross Harrison,Andrei Ostrikov,Will Cliff,Josh Beaumont,Joe Ford,Mark Jennings,1443
226,26/10/2014,Mike Haley,Tom Brady,Johnny Leota,Sam Tuitupou,Tom Arscott,Danny Cipriani,Will Cliff,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Michael Paterson,Jonathan Mills,Magnus Lund,David Seymour,Josh Beaumont,Cameron Neild,James Flynn,Ross Harrison,Magnus Lund,Mark Easter,Nathan Fowles,Nick Macleod,Andy Forsyth,1155
214,01/11/2014,Luke McLean,Phil Mackenzie,Andy Forsyth,Sam Tuitupou,Charlie Ingall,Joe Ford,Will Cliff,Alberto de Marchi,Marc Jones,Ross Harrison,Andrei Ostrikov,Josh Beaumont,Mark Easter,Dan Braid,Mark Easter,Shalva Mamukashvili,James Flynn,Eifion Lewis-Roberts,Jonathan Mills,Andy Hughes,Nathan Fowles,Nick Macleod,Sam James,1145
215,09/11/2014,Mike Haley,Tom Arscott,Andy Forsyth,Sam James,Phil Mackenzie,Nick Macleod,Nathan Fowles,Eifion Lewis-Roberts,Marc Jones,Ross Harrison,Andrei Ostrikov,Michael Paterson,Dan Braid,David Seymour,Josh Beaumont,Cameron Neild,Darren Fearn,James Flynn,Magnus Lund,Andy Hughes,Chris Cusiter,Joe Ford,Charlie Ingall,1146
216,15/11/2014,Mike Haley,Tom Brady,Mark Jennings,Sam Tuitupou,Tom Arscott,Danny Cipriani,Will Cliff,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,Josh Beaumont,Cameron Neild,Ross Harrison,James Flynn,Magnus Lund,Mark Easter,Nathan Fowles,Nick Macleod,Andy Forsyth,1147
217,21/11/2014,Mike Haley,Tom Brady,Mark Jennings,Sam Tuitupou,Tom Arscott,Danny Cipriani,Will Cliff,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Michael Paterson,Dan Braid,David Seymour,Josh Beaumont,Cameron Neild,Ross Harrison,James Flynn,Magnus Lund,Mark Easter,Nathan Fowles,Nick Macleod,Andy Forsyth,1148
218,30/11/2014,Mike Haley,Luke McLean,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Andrei Ostrikov,Dan Braid,Magnus Lund,Josh Beaumont,Shalva Mamukashvili,Ross Harrison,Alberto de Marchi,Mark Easter,Viliami Fihaki,Will Cliff,Nick Macleod,Mark Jennings,1149
219,06/12/2014,Mike Haley,Luke McLean,Mark Jennings,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Andrei Ostrikov,Mark Easter,Magnus Lund,Josh Beaumont,Shalva Mamukashvili,Ross Harrison,James Flynn,Andy Hughes,Viliami Fihaki,Will Cliff,Nick Macleod,Will Addison,1150
220,13/12/2014,Mike Haley,Tom Brady,Will Addison,Mark Jennings,Mark Cueto,Nick Macleod,Will Cliff,Ross Harrison,Shalva Mamukashvili,Vadim Cobîla,Nathan Hines,Andrei Ostrikov,Mark Easter,Dan Braid,Josh Beaumont,Cameron Neild,Eifion Lewis-Roberts,James Flynn,Jonathan Mills,Andy Hughes,Nathan Fowles,Joe Ford,Andy Forsyth,1151
221,19/12/2014,Mike Haley,Will Addison,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,Magnus Lund,Josh Beaumont,Shalva Mamukashvili,Ross Harrison,James Flynn,Andrei Ostrikov,David Seymour,Will Cliff,Joe Ford,Mark Jennings,1152
222,27/12/2014,Mike Haley,Will Addison,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Nathan Hines,David Seymour,Magnus Lund,Dan Braid,Shalva Mamukashvili,Ross Harrison,Alberto de Marchi,Andrei Ostrikov,Mark Easter,Will Cliff,Joe Ford,Mark Jennings,1153
213,04/01/2015,Mike Haley,Will Addison,Johnny Leota,Mark Jennings,Tom Arscott,Joe Ford,Will Cliff,Alberto De Marchi,Shalva Mamukashvili,Vadim Cobîla,Nathan Hines,Andrei Ostrikov,Magnus Lund,David Seymour,Mark Easter,Marc Jones,Eifion Lewis-Roberts,Ross Harrison,Jonathan Mills,Chris Cusiter,Danny Cipriani,Mark Cueto,Josh Beaumont,1444
224,10/01/2015,Mike Haley,Will Addison,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Nathan Hines,Jonathan Mills,Dan Braid,TJ Ioane,Josh Beaumont,Cameron Neild,Alberto de Marchi,Ross Harrison,TJ Ioane,Will Cliff,Nick Macleod,David Seymour,Tom Arscott,1445
227,17/01/2015,Mike Haley,Will Addison,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Ross Harrison,Marc Jones,Vadim Cobîla,Nathan Hines,Jonathan Mills,Dan Braid,David Seymour,Josh Beaumont,Tommy Taylor,Ciaran Parker,Eifion Lewis-Roberts,Magnus Lund,Mark Easter,Will Cliff,Nick Macleod,Tom Arscott,1446
228,25/01/2015,Luke McLean,Tom Brady,Andy Forsyth,Mark Jennings,Tom Arscott,Nick Macleod,Will Cliff,Alberto de Marchi,Tommy Taylor,Ross Harrison,Andrei Ostrikov,Josh Beaumont,David Seymour,Mark Easter,Viliami Fihaki,Cameron Neild,James Flynn,Ciaran Parker,George Nott,Andy Hughes,Nathan Fowles,Joe Ford,Mike Haley,1447
1438,01/02/2015,Luke McLean,Tom Brady,Andy Forsyth,Sam Bedlow,Phil MacKenzie,Joe Ford,Nathan Fowles,Alberto de Marchi,Tommy Taylor,Ciaran Parker,Andrei Ostrikov,George Nott,Mark Easter,TJ Ioane,Viliami Fihaki,Shalva Mamukashvili,Max Cobilas,James Flynn,Nathan Hines,Andy Hughes,Will Cliff,Nick Macleod,Sam James,1304
1439,07/02/2015,Mike Haley,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Nick Macleod,Will Cliff,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,David Seymour,Josh Beaumont,Cameron Neild,Max Cobilas,Ross Harrison,Viliami Fihaki,Mark Easter,Nathan Fowles,Joe Ford,Tom Brady,1305
1440,15/02/2015,Mike Haley,Will Addison,Johnny Leota,Sam Tuitupou,Tom Arscott,Nick Macleod,Chris Cusiter,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,David Seymour,Josh Beaumont,Marc Jones,Max Cobilas,Ross Harrison,Magnus Lund,Mark Easter,Will Cliff,Joe Ford,Mark Cueto,1306
1441,21/02/2015,Mike Haley,Will Addison,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,David Seymour,Josh Beaumont,Tommy Taylor,Alberto de Marchi,Ross Harrison,Magnus Lund,Mark Easter,Will Cliff,Joe Ford,Tom Arscott,1307
1442,28/02/2015,Mike Haley,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Nick Macleod,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,Magnus Lund,Josh Beaumont,Tommy Taylor,Max Cobilas,Ross Harrison,Mark Easter,David Seymour,Will Cliff,Joe Ford,Tom Brady,1308
1443,06/03/2015,Mike Haley,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,David Seymour,Magnus Lund,Cameron Neild,James Flynn,Ross Harrison,Josh Beaumont,TJ Ioane,Will Cliff,Joe Ford,Tom Brady,1309
1444,29/03/2015,Mike Haley,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Ross Harrison,Tommy Taylor,Vadim Cobîla,Andrei Ostrikov,Nathan Hines,Dan Braid,David Seymour,Josh Beaumont,Cameron Neild,Eifion Lewis-Roberts,Ciaran Parker,Jonathan Mills,Magnus Lund,Will Cliff,Joe Ford,Tom Brady,1310
1445,12/04/2015,Mike Haley,Tom Arscott,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Ross Harrison,Tommy Taylor,Vadim Cobîla,Andrei Ostrikov,Nathan Hines,Dan Braid,David Seymour,Josh Beaumont,Marc Jones,Eifion Lewis-Roberts,Ciaran Parker,Jonathan Mills,Magnus Lund,Will Cliff,Joe Ford,Tom Brady,1311
1446,25/04/2015,Mike Haley,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Marc Jones,Vadim Cobîla,Andrei Ostrikov,Josh Beaumont,Dan Braid,Magnus Lund,TJ Ioane,Tommy Taylor,Ross Harrison,Ciaran Parker,Jonathan Mills,David Seymour,Will Cliff,Joe Ford,Tom Arscott,1312
1447,09/05/2015,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,Magnus Lund,Josh Beaumont,Marc Jones,Ross Harrison,Ciaran Parker,Michael Paterson,TJ Ioane,Will Cliff,Joe Ford,Mike Haley,1313
1448,16/05/2015,Tom Arscott,Tom Brady,Johnny Leota,Sam Tuitupou,Mark Cueto,Danny Cipriani,Chris Cusiter,Eifion Lewis-Roberts,Tommy Taylor,Vadim Cobîla,Jonathan Mills,Nathan Hines,Dan Braid,David Seymour,Josh Beaumont,Marc Jones,Ross Harrison,Ciaran Parker,Michael Paterson,Mark Easter,Will Cliff,Joe Ford,Mike Haley,1314
166,17/10/2015,Mike Haley,Tom Arscott,Sam James,Sam Tuitupou,Will Addison,Danny Cipriani,Chris Cusiter,Ross Harrison,Tommy Taylor,Brian Mujati,Josh Beaumont,Bryn Evans,Dan Braid,David Seymour,Mark Easter,Neil Briggs,James Flynn,Vadim Cobîla,Jonathan Mills,Magnus Lund,Peter Stringer,Nick Macleod,Mark Jennings,1104
167,23/10/2015,Mike Haley,Tom Arscott,Johnny Leota,Sam Tuitupou,Will Addison,Danny Cipriani,Chris Cusiter,Ross Harrison,Tommy Taylor,Vadim Cobîla,Bryn Evans,Jonathan Mills,Dan Braid,David Seymour,Josh Beaumont,Neil Briggs,James Flynn,Brian Mujati,Andrei Ostrikov,TJ Ioane,Peter Stringer,Nick Macleod,Sam James,1105
